LOAN_NUMBER,SAMPLE_DATE,FILE_REQ_DATE,SECOND_REQUEST_DATE,SENT_TO_IMAGING_DATE,LENDER_RESPONSE_DUE_DATE,DATE_LOAN_FINALIZED,LENDER_ID,LENDER_NAME,LENDER_LOAN_ID,PROP_STATE,NEW_CONSTRUCTION_INDICATOR,CONDOMINIUM_INDICATOR,LOAN_ORIG_DATE,CURRENT_BALANCE,FICO_SCORE,LTV,ORIG_VALUE,AVM_VALUE,FIELD_REVIEW_VALUE_SUPPORTED,FIELD_REVIEW_VALUE,PURPOSE_CODE,OCCUPANCY_CODE,LENDER_INST_TYPE_DESCRIPTION,UNDERWRITER_NAME,REVIEW_DATE,REVIEW_STATUS,DEAL_NAME,START_DATE,LOAN_AGE,FICO_BIN,LTV_BIN
17991691,3/15/12,3/19/12,,4/17/12,,6/14/12,MQAPDK,Guaranty Bank,6995517955,GA,No,No,1/4/12,381500,766,82.04000092,465000,,,,R,B,Mortgage Banker - Bank Owned,Allie Martin,5/24/12,4,WFMBS 2006-AR4,6/1/13,16.88741042,"[700.0, 800.0)","(0.0, 85.0]"
16612603,10/8/12,10/11/12,,10/31/12,,12/19/12,EADKEX,BankSouth,6800592468,GA,No,No,7/30/12,196000,766,83.40000153,235000,172000,Yes,235000,R,B,Mortgage Banker - Bank Owned,Eric Miller,12/18/12,4,WFMBS 2006-5,6/1/13,10.05359453,"[700.0, 800.0)","(0.0, 85.0]"
33631844,12/20/11,1/5/12,,1/9/12,,2/7/12,CRJLJL,Northwest Mortgage Group Inc,01-1080025,OR,No,No,10/18/11,417000,766,84.23999786,495000,,,,P,B,Mortgage Banker - Bank Owned,Allie Martin,1/30/12,4,SEMT 2012-5,6/1/13,19.45009138,"[700.0, 800.0)","(0.0, 85.0]"
23228844,12/10/12,12/11/12,,12/27/12,,,GUCVQB,CU Mortgage Direct LLC,120227004,SD,No,No,9/17/12,88000,766,84.38999939,104280,,,,R,B,Credit Unions,Steve Winston,1/24/13,1,WFMBS 2006-AR4,6/1/13,8.44370521,"[700.0, 800.0)","(0.0, 85.0]"
19295900,12/20/11,1/5/12,,1/25/12,,3/15/12,CUKRSB,Umpqua Bank,8501141315,CA,No,No,10/20/11,127500,766,85,150000,,,,P,B,Community Banks,Allie Martin,2/28/12,4,SEMT 2012-1,6/1/13,19.38438161,"[700.0, 800.0)","(0.0, 85.0]"
19378605,10/8/12,10/10/12,10/25/12,,,11/14/12,ZOCDPK,RepublicBankAz NA,45955903,AZ,No,No,8/9/12,199750,766,85,235000,,,,R,B,Community Banks,,,5,SEMT 2012-1,6/1/13,9.725045689,"[700.0, 800.0)","(0.0, 85.0]"
18320554,1/11/13,1/16/13,,,,,IGLEEK,South Pacific Financial Corporation,1429101064,CA,No,No,11/30/12,340490,766,85.12000275,400000,,,,R,B,Mortgage Banker - Bank Owned,,,,SEMT 2012-5,6/1/13,6.012443787,"[700.0, 800.0)","(85.0, 90.0]"
19767305,1/11/13,1/22/13,,1/24/13,,2/1/13,IVTQUJ,Heritage Bank of the South,432031409,GA,No,No,10/26/12,394500,766,88.26000214,447000,,,,R,B,Community Banks,Mike Willams,2/1/13,4,SEMT 2012-1,6/1/13,7.16236473,"[700.0, 800.0)","(85.0, 90.0]"
27759491,11/23/10,1/10/11,,,,2/4/11,GZAVEN,George Mason Mortgage LLC,268357605,VA,No,No,6/16/10,345000,766,88.45999908,390006.78,,,,P,B,Community Banks,Allie Martin,1/11/11,4,WFMBS 2006-5,6/1/13,35.51612969,"[700.0, 800.0)","(85.0, 90.0]"
26093063,12/20/11,1/9/12,1/31/12,3/1/12,,3/16/12,OVLWRZ,iServe Residential Lending LLC,2011090148,CA,No,Yes,11/3/11,220275,766,89,251000,,,,P,B,Mortgage Banker - Bank Owned,Mike Willams,3/15/12,4,SEMT 2012-1,6/1/13,18.92441323,"[700.0, 800.0)","(85.0, 90.0]"
25007566,10/8/12,10/10/12,,10/12/12,,11/2/12,CYDBUH,First Savings Mortgage Corporation,414692335,VA,No,No,6/6/12,625500,766,89.36000061,700000,,,,P,B,Mortgage Banker - (Large),Allie Martin,10/15/12,4,SEMT 2012-5,6/1/13,11.82775827,"[700.0, 800.0)","(85.0, 90.0]"
27728248,6/21/11,6/23/11,,7/13/11,,8/31/11,MEVRYJ,New York Community Bancorp Inc,5107223,MI,Yes,No,2/28/11,295000,766,89.98000336,328000,,,,P,B,Community Banks,Mike Willams,8/10/11,4,WFMBS 2006-AR4,6/1/13,27.07242449,"[700.0, 800.0)","(85.0, 90.0]"
25051007,12/20/11,12/27/11,,1/27/12,,3/1/12,XWIPGR,Myers Park Mortgage Inc,4000007630,NC,No,Yes,10/27/11,180000,766,90,207000,,,,P,B,Mortgage Banker - Bank Owned,Steve Winston,2/28/12,4,SEMT 2012-1,6/1/13,19.15439742,"[700.0, 800.0)","(85.0, 90.0]"
33171801,10/12/11,10/19/11,11/10/11,12/12/11,,12/29/11,HJPCKM,First Commercial Bank,280454356,OK,No,No,3/1/11,242900,766,90,269900,260000,,,P,B,Community Banks,Steve Winston,12/27/11,4,WFMBS 2006-5,6/1/13,27.0395696,"[700.0, 800.0)","(85.0, 90.0]"
17892969,10/12/11,10/14/11,11/7/11,11/28/11,,12/27/11,SAHRMA,The Bank of Holland,6994592546,MI,No,No,6/2/11,292500,766,90,325000,,,,R,B,Community Banks,Mike Willams,12/27/11,4,WFMBS 2006-AR4,6/1/13,23.98406538,"[700.0, 800.0)","(85.0, 90.0]"
15037861,10/8/12,10/12/12,,10/19/12,,12/10/12,VMRDXV,WR Starkey Mortgage LLP,415417021,GA,No,No,6/29/12,318250,766,92.25,345000,,,,R,B,Mortgage Banker - Bank Owned,Steve Winston,11/6/12,4,SEMT 2012-5,6/1/13,11.07209594,"[700.0, 800.0)","(90.0, 95.0]"
28938390,10/1/12,10/4/12,,10/25/12,,12/13/12,ZUDXTF,Discover Home Loans Inc,5772169247,TX,No,No,6/29/12,284900,766,94.97000122,300000,,,,P,B,Mortgage Banker - Bank Owned,Steve Winston,11/26/12,4,SEMT 2012-1,6/1/13,11.07209594,"[700.0, 800.0)","(90.0, 95.0]"
19840847,4/9/10,5/12/10,,,,9/15/10,AWFBIH,RMR Financial LLC,60223658,CA,No,No,1/28/10,270700,766,94.98000336,,,,,P,B,Mortgage Banker - Bank Owned,Steve Winston,6/14/10,4,WFMBS 2006-AR4,6/1/13,40.08295858,"[700.0, 800.0)","(90.0, 95.0]"
17821236,10/8/12,10/11/12,,10/26/12,,12/7/12,NIKYMU,First Bank,538177,MO,No,No,9/17/12,133000,766,95,143000,,,,P,B,Community Banks,Eric Miller,12/5/12,4,WFMBS 2006-5,6/1/13,8.44370521,"[700.0, 800.0)","(90.0, 95.0]"
19216249,10/12/11,10/14/11,11/7/11,11/11/11,,12/12/11,EWLNWM,Terrace Mortgage Company,1122668553,FL,No,No,8/9/11,171475,766,95,184000,,,,P,B,Mortgage Banker - Bank Owned,Allie Martin,12/7/11,4,SEMT 2012-5,6/1/13,21.74993326,"[700.0, 800.0)","(90.0, 95.0]"
32452626,11/23/10,12/29/10,,,,3/15/11,IKTFOF,Space Coast Credit Union,14674,FL,No,No,6/18/09,231800,766,95,245000,,,,P,B,Credit Unions,Mike Willams,1/25/11,4,WFMBS 2006-5,6/1/13,47.44245262,"[700.0, 800.0)","(90.0, 95.0]"
29332112,10/8/12,10/10/12,,10/17/12,,11/7/12,MVTYPR,Great Western Financial Services Inc,1123161845,NM,No,No,7/2/12,181700,767,80.76000214,225000,,,,R,B,Mortgage Banker - Bank Owned,Eric Miller,11/1/12,4,SEMT 2012-5,6/1/13,10.97353128,"[700.0, 800.0)","(0.0, 85.0]"
31645882,10/1/12,10/2/12,,10/8/12,,10/12/12,LKLWHT,Centier Bank,90021760-70000,IN,No,No,7/19/12,334000,767,83.5,400000,375980,,,R,B,Community Banks,Eric Miller,10/8/12,4,SEMT 2012-1,6/1/13,10.41499825,"[700.0, 800.0)","(0.0, 85.0]"
20206423,3/15/12,3/19/12,,4/11/12,,5/30/12,JPARZP,Glacier Bancorp Inc,1048435650,MT,No,No,12/14/11,215378,767,84.45999908,255000,,,,R,B,Community Banks,Allie Martin,5/21/12,4,SEMT 2012-1,6/1/13,17.57736298,"[700.0, 800.0)","(0.0, 85.0]"
15699728,10/8/12,10/10/12,,10/31/12,,12/18/12,ORQPJB,Simonich Corporation,1240041221,CA,No,No,9/5/12,296000,767,84.56999969,350000,,,,R,B,Mortgage Banker - Bank Owned,Allie Martin,12/10/12,4,SEMT 2012-1,6/1/13,8.837963819,"[700.0, 800.0)","(0.0, 85.0]"
27799813,6/1/10,9/21/10,,,,2/2/11,FDGDQI,Lake Michigan Credit Union,106960875,MI,No,No,3/30/10,123000,767,84.83000183,145000,,,,R,B,Credit Unions,Mike Willams,7/1/10,4,WFMBS 2006-AR4,6/1/13,38.07881065,"[700.0, 800.0)","(0.0, 85.0]"
31991344,7/11/12,7/12/12,,7/20/12,,8/14/12,QEUYWE,DuPage Credit Union,784025091,IL,No,No,4/6/12,231200,767,85,272000,253000,,,P,B,Credit Unions,Allie Martin,8/6/12,4,WFMBS 2006-AR4,6/1/13,13.8319062,"[700.0, 800.0)","(0.0, 85.0]"
18528777,9/21/11,9/28/11,,11/4/11,,12/29/11,DXMRHO,"Bank of America, N.A.",235270860,UT,No,No,6/17/11,327250,767,85,385200,,,,P,B,Bank Owned Mortgage Company - National,Allie Martin,12/19/11,4,SEMT 2012-5,6/1/13,23.49124212,"[700.0, 800.0)","(0.0, 85.0]"
22441483,10/8/12,10/10/12,,10/17/12,,11/7/12,AXIYYC,Great Western Financial Services Inc,416358018,TX,No,No,7/19/12,218000,767,86.16999817,253000,,,,R,B,Mortgage Banker - Bank Owned,Eric Miller,11/2/12,4,WFMBS 2006-5,6/1/13,10.41499825,"[700.0, 800.0)","(85.0, 90.0]"
22571599,4/19/11,4/25/11,,6/2/11,,7/8/11,JXWZZY,PHH Mortgage Corporation,7111707944,MA,No,No,2/11/11,242000,767,87.36000061,277000,,,,R,B,Mortgage Banker - (Large),Steve Winston,6/28/11,4,WFMBS 2006-AR4,6/1/13,27.63095751,"[700.0, 800.0)","(85.0, 90.0]"
19185794,7/11/12,7/12/12,,,,9/17/12,BUQENR,"Bank of America, N.A.",241776911,NJ,No,No,4/9/12,343000,767,89.08999634,385000,,,,R,B,Bank Owned Mortgage Company - National,Eric Miller,8/28/12,4,WFMBS 2006-AR4,6/1/13,13.73334155,"[700.0, 800.0)","(85.0, 90.0]"
28606054,4/19/11,4/29/11,,5/26/11,,7/8/11,OTZFDQ,Southern Bank and Trust,6000093926,NC,Yes,No,1/14/11,160000,767,89.38999939,179000,,,,R,B,Community Banks,Allie Martin,6/16/11,4,WFMBS 2006-AR4,6/1/13,28.55089427,"[700.0, 800.0)","(85.0, 90.0]"
23830223,6/1/10,8/9/10,,,,2/23/11,RAHRLD,Sterling Federal Bank FSB,341578,IL,No,Yes,2/8/10,144000,767,90,162000,,,,P,B,Community Banks,Steve Winston,8/25/10,4,SEMT 2012-5,6/1/13,39.72155486,"[700.0, 800.0)","(85.0, 90.0]"
22037376,4/19/11,4/25/11,5/26/11,6/2/11,,6/27/11,VSBKHS,"Bank of America, N.A.",233810599,TX,No,No,2/28/11,212400,767,90,236000,,,,R,B,Bank Owned Mortgage Company - National,Mike Willams,6/27/11,4,WFMBS 2006-5,6/1/13,27.07242449,"[700.0, 800.0)","(85.0, 90.0]"
22661574,6/21/11,6/23/11,7/15/11,7/26/11,,8/18/11,KWLIMS,Shea Mortgage Inc,6151030000,CA,No,Yes,4/20/11,252000,767,90,280000,,,,P,G,Mortgage Banker - (Large),Allie Martin,8/16/11,4,SEMT 2012-5,6/1/13,25.3968254,"[700.0, 800.0)","(85.0, 90.0]"
26589841,6/21/11,6/23/11,,6/29/11,,7/22/11,BYNOXO,Fidelity Bank,5783,GA,No,No,4/4/11,270000,767,90,300000,,,,P,G,Community Banks,Allie Martin,7/6/11,4,WFMBS 2006-5,6/1/13,25.92250354,"[700.0, 800.0)","(85.0, 90.0]"
20086197,3/19/10,3/16/10,,,,7/26/10,FOJZRK,PHH Mortgage Corporation,7113839992,NY,No,No,12/17/09,283500,767,90,283500,,,,P,B,Mortgage Banker - (Large),Steve Winston,4/7/10,4,SEMT 2012-1,6/1/13,41.46286371,"[700.0, 800.0)","(85.0, 90.0]"
25485808,4/19/11,5/4/11,5/19/11,5/26/11,,6/17/11,PYFJTD,Magnolia State Bank,375393592,MS,No,No,12/16/10,128750,767,91.95999908,140000,,,,R,B,Community Banks,Allie Martin,6/14/11,4,SEMT 2012-5,6/1/13,29.50368591,"[700.0, 800.0)","(90.0, 95.0]"
28720193,11/23/10,1/6/11,,,,2/4/11,NLVUGK,DuPage Credit Union,772650791,IL,No,No,8/14/10,237500,767,92.41000366,257000,,,,R,B,Credit Unions,Allie Martin,2/2/11,4,SEMT 2012-5,6/1/13,33.57769153,"[700.0, 800.0)","(90.0, 95.0]"
21377826,3/15/12,3/19/12,,3/30/12,,4/18/12,PXYQDJ,ESL Federal Credit Union,114303,NY,No,No,12/6/11,128200,767,94.95999908,137000,,,,P,B,Credit Unions,Steve Winston,4/16/12,4,SEMT 2012-5,6/1/13,17.84020206,"[700.0, 800.0)","(90.0, 95.0]"
23663899,8/25/11,8/26/11,9/19/11,10/5/11,,10/10/11,XDXVAX,CUC Mortgage Corporation,44227,PA,No,No,7/25/11,69825,767,95,74000,,,,P,B,Credit Unions,Steve Winston,10/10/11,4,SEMT 2012-5,6/1/13,22.24275652,"[700.0, 800.0)","(90.0, 95.0]"
28395466,4/19/11,5/4/11,,5/19/11,,6/16/11,UFULTZ,Hillsdale County National Bank,65264,MI,No,No,2/22/11,74955,767,95,79000,57676,Yes,79000,P,B,Community Banks,Steve Winston,6/3/11,4,WFMBS 2006-5,6/1/13,27.26955379,"[700.0, 800.0)","(90.0, 95.0]"
28810948,4/5/12,,,,,5/1/12,OKSCGG,Guaranteed Rate Inc,,IL,No,Yes,3/30/12,85500,767,95,98000,,,,P,B,Mortgage Banker - (Large),Mike Willams,4/16/12,4,WFMBS 2006-5,6/1/13,14.06189039,"[700.0, 800.0)","(90.0, 95.0]"
34450098,3/15/12,3/19/12,,4/3/12,,4/25/12,QPBNZM,Peoples National Bank NA,40366,IL,No,No,2/6/12,104500,767,95,110000,,,,R,B,Community Banks,Mike Willams,4/19/12,4,SEMT 2012-1,6/1/13,15.80319924,"[700.0, 800.0)","(90.0, 95.0]"
20908161,6/1/10,9/7/10,,,,10/27/10,EXLQAD,Altura Credit Union,6800271445,CA,No,No,8/4/09,175750,767,95,185000,,,,P,B,Credit Unions,Mike Willams,10/27/10,4,SEMT 2012-5,6/1/13,45.89827307,"[700.0, 800.0)","(90.0, 95.0]"
24280361,10/8/12,10/10/12,,10/26/12,,12/10/12,VWURZT,First Heritage Mortgage LLC,292585148,VA,No,No,6/20/12,323000,767,95,340000,,,,P,B,Mortgage Banker - Bank Owned,Eric Miller,12/10/12,4,SEMT 2012-5,6/1/13,11.36778989,"[700.0, 800.0)","(90.0, 95.0]"
18994909,4/19/11,5/4/11,,5/20/11,,6/16/11,HKITPM,Residential Mortgage Group Inc,6800395245,MN,No,No,12/31/10,339150,767,95,357000,,,,P,B,Community Banks,Mike Willams,5/31/11,4,WFMBS 2006-5,6/1/13,29.01086265,"[700.0, 800.0)","(90.0, 95.0]"
34064227,8/8/12,8/8/12,,8/10/12,,10/9/12,RUHNYZ,Provident Funding Associates LP,9522040617,FL,No,No,5/14/12,365750,767,95,390000,,,,P,B,Mortgage Banker - (Large),Eric Miller,10/2/12,4,WFMBS 2006-AR4,6/1/13,12.5834206,"[700.0, 800.0)","(90.0, 95.0]"
15070032,9/27/12,9/27/12,,10/17/12,,11/20/12,MQOFDT,George Mason Mortgage LLC,2106733,VA,No,No,8/13/12,376200,767,95,396000,,,,R,B,Mortgage Banker - Bank Owned,Steve Winston,10/31/12,4,WFMBS 2006-5,6/1/13,9.593626152,"[700.0, 800.0)","(90.0, 95.0]"
29020908,4/19/11,5/5/11,,5/25/11,7/29/11,8/8/11,PNMWGL,Rocky Mountain Bank,9866611090,MT,No,No,12/20/10,161000,768,84.95999908,189500.9416,,,,R,B,Community Banks,Steve Winston,6/16/11,4,WFMBS 2006-5,6/1/13,29.37226637,"[700.0, 800.0)","(0.0, 85.0]"
30523025,7/12/11,7/14/11,,8/5/11,,8/30/11,QRWMWA,Residential Mortgage Services Inc,1167324182,NH,No,No,5/6/11,98600,768,85,116000,,,,X,B,Mortgage Banker - Bank Owned,Mike Willams,8/19/11,4,SEMT 2012-1,6/1/13,24.87114725,"[700.0, 800.0)","(0.0, 85.0]"
24547978,4/19/11,5/5/11,,,,6/28/11,XVKTXA,Mann Mortgage LLC,375674801,OR,No,No,1/5/11,119000,768,85,140000,,,,X,B,Mortgage Banker - Bank Owned,Steve Winston,6/7/11,4,WFMBS 2006-5,6/1/13,28.84658823,"[700.0, 800.0)","(0.0, 85.0]"
22501505,12/20/11,12/29/11,,1/4/12,,1/26/12,ZVZGQS,Home Loan Center Inc,380741272,RI,No,No,10/11/11,153000,768,85,180000,,,,R,G,Mortgage Banker - (Large),Steve Winston,1/13/12,4,WFMBS 2006-5,6/1/13,19.68007557,"[700.0, 800.0)","(0.0, 85.0]"
28643292,4/23/12,4/26/12,,,,6/18/12,KQBJYV,Provident Funding Associates LP,2221120110,UT,No,No,1/17/12,174250,768,85,205000,,,,R,B,Mortgage Banker - (Large),Mike Willams,6/13/12,4,SEMT 2012-5,6/1/13,16.46029693,"[700.0, 800.0)","(0.0, 85.0]"
25374591,6/1/10,9/22/10,,,,12/7/10,UYYKJM,Consumer Loan Services Inc,19867,IL,No,No,1/29/10,115000,768,85.19000244,140900,,,,P,B,Credit Unions,Steve Winston,12/7/10,4,SEMT 2012-1,6/1/13,40.0501037,"[700.0, 800.0)","(85.0, 90.0]"
17572009,6/21/11,6/23/11,,7/7/11,,9/1/11,GXAYKU,University of Wisconsin Credit Union,7111944901,WI,No,No,5/6/11,178000,768,87.68000031,240000,,,,P,B,Credit Unions,Allie Martin,7/28/11,4,SEMT 2012-5,6/1/13,24.87114725,"[700.0, 800.0)","(85.0, 90.0]"
26735639,11/22/10,,,,,11/30/10,EUMBUW,Quicken Loans Inc,381010818,CA,No,No,4/15/10,310950,768,88,355000,,,,R,B,Community Banks,Mike Willams,11/30/10,4,WFMBS 2006-5,6/1/13,37.55313251,"[700.0, 800.0)","(85.0, 90.0]"
17325096,1/28/13,,,1/28/13,,,BNUMAD,Wanigas Credit Union,,MI,No,No,12/13/12,98900,768,89.98999786,113000,,,,P,B,Credit Unions,,,,SEMT 2012-1,6/1/13,5.585330294,"[700.0, 800.0)","(85.0, 90.0]"
27726157,12/20/11,1/9/12,,1/17/12,,2/9/12,KRETVE,Republic Mortgage Home Loans LLC,603195571,UT,No,Yes,10/4/11,112488,768,89.98999786,125000,,,,R,B,Mortgage Banker - Bank Owned,Allie Martin,2/7/12,4,SEMT 2012-1,6/1/13,19.91005975,"[700.0, 800.0)","(85.0, 90.0]"
20061620,1/11/13,1/16/13,,,,,HXCHZB,Homeowners Mortgage a subsidiary of,432413946,SC,No,No,11/5/12,142200,768,90,158000,,,,R,B,Mortgage Banker - Bank Owned,,,,WFMBS 2006-5,6/1/13,6.833815889,"[700.0, 800.0)","(85.0, 90.0]"
3367571,6/1/10,9/21/10,,,,2/23/11,ZXEFRA,Ent Federal Credit Union,42991761,CO,No,No,9/30/09,225900,768,90,251000,,,,P,B,Credit Unions,Allie Martin,12/17/10,4,SEMT 2012-5,6/1/13,44.02554467,"[700.0, 800.0)","(85.0, 90.0]"
27220089,1/11/13,1/16/13,,,,,QJILEC,Primary Capital Advisors LC,432249373,NC,No,No,11/8/12,59375,768,95,70800,,,,P,B,Mortgage Banker - (Large),,,,SEMT 2012-1,6/1/13,6.735251237,"[700.0, 800.0)","(90.0, 95.0]"
18738197,10/8/12,10/10/12,11/12/12,11/16/12,,1/9/13,UJLPBN,First Mortgage Company LLC,1604265,TX,No,No,9/12/12,162350,769,81.98999786,198000,,,,R,B,Mortgage Banker - (Large),Allie Martin,1/7/13,4,SEMT 2012-5,6/1/13,8.60797963,"[700.0, 800.0)","(0.0, 85.0]"
33525607,10/8/12,10/11/12,,11/5/12,,1/2/13,WFDNRS,Mortgage Express LLC,61207027926,OR,No,No,8/31/12,190000,769,84.44000244,225000,,,,R,B,Mortgage Banker - Bank Owned,Eric Miller,12/17/12,4,SEMT 2012-5,6/1/13,9.002238239,"[700.0, 800.0)","(0.0, 85.0]"
17194345,12/20/11,12/20/11,1/19/12,1/24/12,,2/24/12,NNREJC,MortgageAmerica Inc,MILLE629046132,AL,No,No,9/2/11,76400,769,84.98000336,90000,,,,P,B,Mortgage Banker - Bank Owned,Steve Winston,2/23/12,4,SEMT 2012-5,6/1/13,20.96141605,"[700.0, 800.0)","(0.0, 85.0]"
23490873,4/19/11,4/29/11,,,,6/1/11,FDPYUA,Trident Mortgage Company LP,1792107813,NJ,No,No,3/17/11,155000,769,86.11000061,180000,,,,P,B,Mortgage Banker - (Large),Steve Winston,5/11/11,4,WFMBS 2006-5,6/1/13,26.51389146,"[700.0, 800.0)","(85.0, 90.0]"
28290367,3/15/12,3/19/12,,4/9/12,,5/10/12,HYVVLE,Equity Resources Inc,6850360419,OH,No,No,12/21/11,208000,769,87.06999969,238900,,,,R,B,Mortgage Banker - Bank Owned,Allie Martin,5/9/12,4,SEMT 2012-5,6/1/13,17.3473788,"[700.0, 800.0)","(85.0, 90.0]"
30204985,6/21/11,6/23/11,,7/7/11,,8/11/11,DDINVU,Shelter Mortgage Company LLC,12949590,TX,No,No,4/29/11,417000,769,89.68000031,505000,,,,P,B,Mortgage Banker - Bank Owned,Steve Winston,7/27/11,4,WFMBS 2006-AR4,6/1/13,25.10113144,"[700.0, 800.0)","(85.0, 90.0]"
20334777,10/8/12,10/11/12,10/31/12,11/12/12,,12/27/12,FZANMT,Solarity Credit Union,120311,WA,No,No,9/25/12,179500,769,89.75,200000,,,,R,B,Credit Unions,Mike Willams,12/27/12,4,SEMT 2012-5,6/1/13,8.180866137,"[700.0, 800.0)","(85.0, 90.0]"
30881629,12/20/11,1/6/12,,1/9/12,,1/25/12,OMTKDG,MegaStar Financial Corporation,333870543,CO,No,Yes,10/7/11,160000,769,89.88999939,178000,,,,R,B,Mortgage Banker - Bank Owned,Allie Martin,1/25/12,4,WFMBS 2006-AR4,6/1/13,19.8114951,"[700.0, 800.0)","(85.0, 90.0]"
18479321,4/19/11,5/4/11,5/19/11,6/3/11,,6/27/11,EVZXGI,Inland Bank & Trust,602970070,IL,No,No,1/20/11,414000,769,90,460000,,,,R,B,Community Banks,Allie Martin,6/24/11,4,WFMBS 2006-5,6/1/13,28.35376496,"[700.0, 800.0)","(85.0, 90.0]"
19952552,10/8/12,10/10/12,,10/24/12,,11/30/12,KUPVDR,Honolulu HomeLoans Inc,5909803,HI,No,No,7/26/12,615800,769,90,675000,,,,P,B,Mortgage Banker - Bank Owned,Mike Willams,11/15/12,4,WFMBS 2006-AR4,6/1/13,10.18501407,"[700.0, 800.0)","(85.0, 90.0]"
34370140,3/19/10,3/23/10,,,,7/28/10,CDSZFX,First Technology Federal Credit Union,9304019798,OR,No,No,12/31/09,107800,769,91.36000061,107800,,,,R,B,Credit Unions,Steve Winston,4/20/10,4,WFMBS 2006-AR4,6/1/13,41.00289534,"[700.0, 800.0)","(90.0, 95.0]"
30636250,3/15/12,3/19/12,4/10/12,4/25/12,,6/13/12,PACOBO,United Shore Financial Services LLC,1351201533,OH,Yes,No,2/3/12,354330,769,92.86000061,399000,,,,P,B,Mortgage Banker - (Large),Mike Willams,5/31/12,4,WFMBS 2006-AR4,6/1/13,15.9017639,"[700.0, 800.0)","(90.0, 95.0]"
33315213,1/11/13,1/16/13,,1/28/13,,,UGDHQT,Merrimack Mortgage Company Inc,3026,MA,No,No,10/7/12,330000,769,94.29000092,350000,,,,P,B,Mortgage Banker - Bank Owned,,,,SEMT 2012-5,6/1/13,7.786607528,"[700.0, 800.0)","(90.0, 95.0]"
25977201,7/11/12,7/12/12,,7/23/12,,10/5/12,DZZTGX,Consumers Credit Union,9500009677,MI,No,No,6/6/12,76900,769,94.94000244,84000,,,,P,B,Credit Unions,Allie Martin,10/4/12,4,WFMBS 2006-5,6/1/13,11.82775827,"[700.0, 800.0)","(90.0, 95.0]"
16561842,7/11/12,7/12/12,,7/27/12,,9/6/12,DBCLKP,Directions Credit Union,2-130188,OH,No,No,5/16/12,52155,769,95,55500,,,,P,B,Credit Unions,Steve Winston,8/29/12,4,SEMT 2012-5,6/1/13,12.51771084,"[700.0, 800.0)","(90.0, 95.0]"
24568851,6/18/12,6/20/12,,7/16/12,,8/13/12,QOIXFV,Wintrust Mortgage,1106011,WI,No,No,5/17/12,152000,769,95,165000,,,,P,B,Mortgage Banker - Bank Owned,Steve Winston,8/3/12,4,WFMBS 2006-5,6/1/13,12.48485595,"[700.0, 800.0)","(90.0, 95.0]"
27742463,11/23/10,1/20/11,,,,2/17/11,RPAAWO,Hancock Bank,1701238822,LA,No,No,8/6/10,153900,769,95,162000,,,,P,B,Community Banks,Allie Martin,2/17/11,4,WFMBS 2006-AR4,6/1/13,33.84053061,"[700.0, 800.0)","(90.0, 95.0]"
16664908,3/19/10,3/11/10,,,,7/27/10,MNWMQK,Quicken Loans Inc,1973765755,OH,No,No,12/8/09,213750,769,95,,,,,R,B,Community Banks,Mike Willams,3/29/10,4,WFMBS 2006-AR4,6/1/13,41.75855767,"[700.0, 800.0)","(90.0, 95.0]"
19558905,7/11/12,7/12/12,,7/30/12,,9/28/12,BQNOJO,"Wells Fargo Bank, N.A.",292098068,CA,No,No,5/15/12,232750,769,95,245000,,,,P,B,Bank Owned Mortgage Company - National,Eric Miller,9/7/12,4,WFMBS 2006-AR4,6/1/13,12.55056572,"[700.0, 800.0)","(90.0, 95.0]"
